Time (s),Joy Line,Joy KeyPoint,Fear Line,Fear KeyPoint,Relaxation Line,Relaxation KeyPoint,Boredom Line,Boredom KeyPoint,Presence Line,Presence KeyPoint, Annotation
0,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
1,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
2,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
3,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
4,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
5,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
6,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
7,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
8,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
9,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
10,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
11,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
12,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
13,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
14,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
15,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
16,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
17,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
18,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
19,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
20,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
21,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
22,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
23,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
24,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
25,1.19081,,1.627433,,2.155272,,4.844325,,4.637567,,
26,1.19081,,1.627433,,2.155272,,4.844325,,4.640296,,
27,1.19081,,1.627433,,2.155272,,4.844325,,4.644935,,
28,1.19081,,1.627433,,2.155272,,4.844325,,4.649572,,
29,1.183344,,1.627433,,2.155272,,4.844325,,4.65421,,
30,1.175615,,1.627433,,2.155272,,4.844325,,4.658848,,
31,1.175615,,1.627433,,2.155272,,4.844325,,4.658848,,
32,1.161407,,1.627896,,2.155272,,4.844325,,4.668308,,
33,1.161407,,1.642167,,2.155272,,4.844325,,4.678614,,
34,1.224265,,1.656437,,2.155272,,4.844325,,4.68892,,
35,1.270643,,1.670707,,2.155272,,4.844325,,4.699227,,
36,1.317022,,1.684978,,2.155272,,4.844325,,4.709533,,
37,1.3634,,1.699248,,2.155272,,4.844325,,4.709533,,
38,1.3634,,1.713518,,2.155272,,4.844325,,4.730074,,
39,1.456156,,1.727788,,2.155272,,4.844325,,4.739838,,
40,1.456156,,1.727788,,2.155272,,4.844325,,4.749602,,
41,1.456156,,1.763832,,2.155272,,4.844325,,4.759366,,
42,1.464459,,1.792819,,2.155272,,4.844325,,4.76913,,
43,1.464459,,1.821805,,2.155272,,4.844325,,4.778894,,
44,1.471624,,1.850792,,2.155272,,4.844325,,4.788658,,
45,1.471624,,1.850792,,2.155272,,4.844325,,4.798421,,
46,1.534487,,1.909036,,2.170798,,4.844325,,4.808186,,
47,1.569271,,1.939045,,2.187663,,4.844325,,4.817949,,
48,1.569271,,1.969055,,2.204528,,4.840373,,4.827713,,
49,1.622448,,1.999064,,2.221393,,4.827122,,4.837477,,
50,1.631723,,2.029074,,2.238258,,4.813871,,4.837477,,
51,1.631723,,2.059083,,2.255123,,4.80062,,4.858955,,
52,1.631723,,2.089093,,2.255123,,4.80062,,4.871603,,
53,1.679155,,2.119102,,2.288852,,4.783515,,4.884252,,
54,1.713938,,2.149112,,2.305717,,4.783515,,4.896901,,
55,1.713938,,2.179121,,2.322582,,4.783515,,4.909549,,
56,1.784502,,2.179121,,2.339446,,4.783515,,4.922198,,
57,1.821605,,2.237926,,2.356311,,4.785408,,4.922198,,
58,1.821605,,2.257802,,2.373176,,4.787849,,4.946303,,
59,1.893684,,2.277678,,2.373176,,4.79029,,4.956386,,
60,1.893684,,2.297554,,2.401591,,4.792731,,4.966468,,
61,1.931695,,2.317431,,2.407775,,4.795172,,4.97655,,
62,1.944946,,2.337307,,2.413958,,4.797613,,4.986632,,
63,1.958197,,2.357183,,2.420142,,4.800054,,4.996714,,
64,1.958197,,2.377059,,2.426326,,4.802495,,5.006796,,
65,1.985746,,2.396936,,2.432509,,4.804935,,5.016878,,
66,2.003138,,2.416812,,2.438693,,4.807376,,5.02696,,
67,2.02053,,2.436688,,2.444877,,4.809817,,5.037043,,
68,2.037922,,2.456565,,2.45106,,4.809817,,5.047124,,
69,2.037922,,2.476441,,2.45106,,4.818853,,5.057207,,
70,2.07266,,2.476441,,2.468117,,4.834313,,5.067289,,
71,2.084254,,2.515132,,2.481369,,4.849772,,5.077371,,
72,2.084254,,2.531997,,2.49462,,4.865232,,5.077371,,
73,2.110633,,2.548862,,2.49462,,4.880691,,5.098863,,
74,2.13051,,2.565727,,2.521287,,4.896151,,5.112391,,
75,2.150387,,2.582591,,2.536747,,4.91161,,5.125917,,
76,2.170263,,2.599456,,2.552206,,4.92707,,5.139444,,
77,2.170263,,2.599456,,2.567665,,4.942529,,5.152971,,
78,2.210017,,2.633482,,2.583124,,4.957988,,5.166499,,
79,2.229894,,2.652455,,2.598584,,4.973448,,5.180026,,
80,2.249771,,2.671428,,2.614043,,4.973448,,5.193552,,
81,2.249771,,2.690401,,2.629503,,5.007281,,5.20708,,
82,2.291813,,2.709373,,2.644962,,5.028362,,5.220607,,
83,2.291813,,2.728346,,2.644962,,5.049443,,5.234134,,
84,2.35365,,2.747319,,2.674641,,5.070525,,5.247661,,
85,2.384568,,2.766291,,2.684948,,5.091606,,5.261188,,
86,2.415486,,2.785264,,2.695254,,5.112687,,5.274715,,
87,2.415486,,2.804237,,2.70556,,5.112687,,5.288242,,
88,2.478509,,2.82321,,2.715867,,5.156425,,5.288242,,
89,2.513292,,2.842182,,2.715867,,5.182639,,5.316152,,
90,2.548075,,2.861155,,2.736918,,5.208852,,5.330993,,
91,2.582859,,2.880128,,2.748512,,5.235066,,5.345834,,
92,2.582859,,2.880128,,2.760107,,5.26128,,5.360675,,
93,2.652186,,2.922612,,2.771701,,5.287493,,5.375516,,
94,2.683105,,2.947909,,2.783295,,5.313707,,5.390357,,
95,2.714024,,2.973207,,2.79489,,5.339921,,5.405198,,
96,2.744942,,2.998504,,2.806484,,5.366134,,5.420039,,
97,2.775861,,3.023802,,2.818079,,5.392348,,5.43488,,
98,2.775861,,3.049099,,2.829673,,5.418561,,5.449721,,
99,2.83645,,3.074397,,2.841268,,5.444775,,5.464562,,
100,2.85964,,3.099694,,2.852862,,5.470989,,5.479403,,
101,2.85964,,3.124992,,2.864457,,5.497202,,5.494244,,
102,2.912272,,3.150289,,2.864457,,5.497202,,5.509085,,
103,2.947056,,3.175587,,2.886176,,5.548728,,5.523926,,
104,2.981839,,3.200884,,2.891329,,5.57099,,5.523926,,
105,3.016623,,3.226182,,2.896482,,5.593251,,5.55478,,
106,3.016623,,3.226182,,2.901636,,5.615513,,5.574104,,
107,3.089603,,3.278888,,2.906789,,5.637774,,5.593428,,
108,3.089603,,3.311352,,2.911942,,5.660036,,5.612752,,
109,3.179827,,3.343817,,2.917095,,5.682298,,5.632076,,
110,3.218474,,3.376282,,2.922249,,5.704559,,5.651401,,
111,3.257121,,3.408747,,2.927402,,5.726821,,5.670724,,
112,3.257121,,3.441212,,2.932555,,5.749083,,5.670724,,
113,3.334416,,3.441212,,2.937708,,5.771344,,5.707173,,
114,3.373065,,3.500848,,2.937708,,5.793605,,5.720915,,
115,3.411715,,3.526145,,2.947614,,5.815867,,5.734656,,
116,3.411715,,3.551442,,2.951831,,5.838129,,5.748398,,
117,3.479759,,3.576739,,2.956047,,5.86039,,5.76214,,
118,3.49831,,3.602036,,2.960263,,5.882652,,5.775882,,
119,3.49831,,3.627333,,2.964479,,5.882652,,5.789623,,
120,3.535414,,3.652631,,2.968695,,5.919621,,5.803365,,
121,3.553965,,3.677928,,2.968695,,5.932872,,5.817107,,
122,3.572517,,3.703225,,2.976694,,5.946124,,5.830849,,
123,3.591068,,3.728522,,2.978902,,5.959374,,5.84459,,
124,3.60962,,3.753819,,2.981111,,5.972625,,5.858332,,
125,3.628171,,3.779116,,2.983319,,5.985876,,5.872074,,
126,3.628171,,3.804414,,2.985528,,5.999127,,5.885816,,
127,3.671812,,3.804414,,2.987736,,6.012378,,5.899557,,
128,3.700798,,3.853958,,2.989945,,6.012378,,5.913299,,
129,3.729784,,3.875926,,2.992153,,6.039552,,5.927041,,
130,3.75877,,3.897895,,2.994361,,6.053823,,5.927041,,
131,3.75877,,3.919864,,2.99657,,6.068093,,5.951181,,
132,3.814529,,3.941833,,2.998778,,6.082363,,5.9601,,
133,3.83772,,3.963801,,3.000987,,6.096633,,5.969019,,
134,3.83772,,3.98577,,3.003195,,6.110903,,5.977938,,
135,3.907578,,4.007739,,3.003195,,6.125174,,5.986857,,
136,3.961686,,4.029707,,3.007716,,6.139444,,5.995776,,
137,4.015793,,4.051676,,3.010157,,6.153714,,6.004694,,
138,4.015793,,4.073645,,3.012599,,6.167984,,6.013613,,
139,4.140605,,4.095613,,3.015039,,6.182255,,6.022532,,
140,4.21481,,4.095613,,3.01748,,6.196525,,6.031451,,
141,4.21481,,4.133958,,3.019921,,6.210795,,6.04037,,
142,4.39032,,4.149418,,3.022362,,6.225066,,6.049289,,
143,4.39032,,4.164877,,3.024803,,6.239336,,6.058208,,
144,4.39032,,4.180336,,3.027244,,6.253606,,6.067126,,
145,4.667458,,4.195796,,3.029685,,6.253606,,6.076045,,
146,4.706107,,4.195796,,3.032126,,6.278293,,6.084964,,
147,4.744755,,4.230615,,3.034567,,6.286289,,6.084964,,
148,4.744755,,4.250143,,3.034567,,6.294285,,6.103957,,
149,4.814254,,4.26967,,3.041629,,6.302281,,6.11466,,
150,4.814254,,4.289198,,3.046267,,6.310277,,6.125362,,
151,4.846803,,4.308725,,3.050905,,6.318274,,6.136065,,
152,4.866679,,4.328253,,3.055543,,6.32627,,6.146769,,
153,4.886555,,4.347781,,3.060181,,6.334266,,6.157471,,
154,4.906431,,4.367308,,3.060181,,6.342263,,6.168174,,
155,4.906431,,4.386836,,3.068499,,6.350259,,6.168174,,
156,4.94515,,4.406363,,3.07094,,6.358255,,6.189402,,
157,4.963703,,4.425891,,3.07338,,6.366251,,6.198678,,
158,4.963703,,4.425891,,3.075821,,6.374248,,6.207953,,
159,4.999254,,4.470213,,3.078262,,6.382244,,6.217229,,
160,4.999254,,4.500223,,3.080703,,6.39024,,6.226504,,
161,5.034313,,4.530232,,3.083144,,6.398236,,6.23578,,
162,5.057501,,4.560243,,3.085585,,6.406232,,6.245056,,
163,5.057501,,4.590252,,3.088026,,6.414229,,6.254332,,
164,5.110936,,4.620262,,3.090467,,6.414229,,6.263607,,
165,5.110936,,4.650272,,3.092908,,6.412613,,6.272883,,
166,5.187404,,4.680282,,3.095348,,6.391364,,6.282158,,
167,5.187404,,4.710291,,3.095348,,6.370114,,6.291434,,
168,5.187404,,4.740301,,3.094402,,6.348865,,6.30071,,
169,5.356943,,4.740301,,3.090893,,6.327615,,6.309986,,
170,5.356943,,4.800646,,3.087384,,6.306366,,6.319262,,
171,5.4497,,4.831565,,3.083875,,6.285117,,6.328537,,
172,5.4497,,4.862484,,3.080366,,6.263867,,6.328537,,
173,5.5421,,4.893403,,3.076857,,6.242618,,6.311196,,
174,5.583991,,4.924322,,3.073348,,6.221368,,6.271633,,
175,5.62588,,4.924322,,3.069839,,6.200119,,6.23207,,
176,5.66777,,4.998275,,3.06633,,6.178869,,6.192507,,
177,5.70966,,5.0557,,3.062821,,6.15762,,6.152944,,
178,5.75155,,5.113126,,3.059312,,6.136371,,6.113381,,
179,5.79344,,5.170552,,3.055803,,6.115121,,6.073819,,
180,5.83533,,5.227978,,3.052294,,6.093872,,6.034256,,
181,5.87722,,5.285404,,3.048785,,6.072622,,5.994693,,
182,5.919109,,5.34283,,3.045276,,6.051373,,5.95513,,
183,5.960999,,5.400255,,3.041767,,6.030123,,5.915567,,
184,6.002889,,5.457681,,3.038258,,6.008874,,5.876004,,
185,6.044779,,5.515107,,3.034749,,5.987625,,5.836441,,
186,6.086669,,5.572533,,3.03124,,5.966375,,5.796878,,
187,6.128559,,5.629959,,3.027731,,5.945126,,5.757316,,
188,6.170449,,5.687385,,3.024222,,5.923876,,5.717752,,
189,6.212339,,5.74481,,3.020713,,5.902627,,5.67819,,
190,6.254229,,5.802236,,3.017204,,5.881377,,5.638627,,
191,6.296118,,5.859662,,3.013695,,5.860128,,5.599064,,
192,6.338008,,5.917088,,3.010186,,5.838879,,5.559501,,
193,6.338008,6.390137,5.917088,5.975405,3.010186,3.006622,5.838879,5.817299,5.559501,5.519324,road !!!!!!!!
194,6.386718,,5.992152,,3.012847,,5.874469,,5.567388,,
195,6.382193,,6.009162,,3.019169,,5.93254,,5.616209,,
196,6.377668,,6.026173,,3.025491,,5.990611,,5.66503,,
197,6.373144,,6.043184,,3.031814,,6.048682,,5.713851,,
198,6.368619,,6.060194,,3.038136,,6.106752,,5.762672,,
199,6.364094,,6.077205,,3.044459,,6.164824,,5.811493,,
200,6.35957,,6.094216,,3.050781,,6.222894,,5.860314,,
201,6.355045,,6.111227,,3.057104,,6.280965,,5.909136,,
202,6.35052,,6.128238,,3.063426,,6.339036,,5.957957,,
203,6.345995,,6.145248,,3.069748,,6.397107,,6.006778,,
204,6.34147,,6.162259,,3.076071,,6.455178,,6.055599,,
205,6.336946,,6.17927,,3.082393,,6.513248,,6.10442,,
206,6.332421,,6.196281,,3.088716,,6.57132,,6.153241,,
207,6.327896,,6.213292,,3.095038,,6.62939,,6.202062,,
208,6.323371,,6.230302,,3.101361,,6.687461,,6.250884,,
209,6.318847,,6.247313,,3.107683,,6.745532,,6.299705,,
210,6.314322,,6.264324,,3.114005,,6.803603,,6.348526,,
211,6.309797,,6.281335,,3.120328,,6.861674,,6.397347,,
212,6.305272,,6.298346,,3.12665,,6.861674,,6.446168,,
213,6.300747,,6.315356,,3.132973,,6.973521,,6.446168,,
214,6.296223,,6.332367,,3.139295,,6.982796,,6.521032,,
215,6.291698,,6.349378,,3.145617,,6.992072,,6.517167,,
216,6.287173,,6.366389,,3.15194,,7.001347,,6.513302,,
217,6.282649,,6.383399,,3.158262,,7.010623,,6.509438,,
218,6.278124,,6.40041,,3.164585,,7.019898,,6.505573,,
219,6.273599,,6.417421,,3.170907,,7.029173,,6.501708,,
220,6.273599,,6.434432,,3.17723,,7.038448,,6.497843,,
221,6.273599,,6.451442,,3.183552,,7.047724,,6.497843,,
222,6.27725,,6.468453,,3.189875,,7.047724,,6.491049,,
223,6.27725,,6.468453,,3.196197,,7.06595,,6.488841,,
224,6.310018,,6.503397,,3.202519,,7.073946,,6.486632,,
225,6.32857,,6.521948,,3.208842,,7.081943,,6.484424,,
226,6.32857,,6.521948,,3.208842,,7.089939,,6.482215,,
227,6.359731,,6.557565,,3.220335,,7.097935,,6.480007,,
228,6.359731,,6.571479,,3.223063,,7.105931,,6.477798,,
229,6.363831,,6.585392,,3.225791,,7.113928,,6.475589,,
230,6.375425,,6.599306,,3.228519,,7.121924,,6.473381,,
231,6.38702,,6.61322,,3.231247,,7.12992,,6.471172,,
232,6.398614,,6.627133,,3.233975,,7.137917,,6.468964,,
233,6.398614,,6.627133,,3.236703,,7.145913,,6.466755,,
234,6.421803,,6.644325,,3.239431,,7.153909,,6.464547,,
235,6.433397,,6.644325,,3.242159,,7.161905,,6.464547,,
236,6.444992,,6.644325,,3.244887,,7.169901,,6.458528,,
237,6.456585,,6.644325,,3.244887,,7.177897,,6.454312,,
238,6.46818,,6.644325,,3.249865,,7.185894,,6.450096,,
239,6.46818,,6.644325,,3.249865,,7.19389,,6.44588,,
240,6.494708,,6.644325,,3.249865,,7.201887,,6.441664,,
241,6.494708,,6.644325,,3.249865,,7.201887,,6.437448,,
242,6.523645,,6.636002,,3.249865,,7.217292,,6.433232,,
243,6.536896,,6.626726,,3.249865,,7.222857,,6.429016,,
244,6.550146,,6.626726,,3.252255,,7.228423,,6.424799,,
245,6.550146,,6.604344,,3.260951,,7.233988,,6.420583,,
246,6.579708,,6.588885,,3.269647,,7.239554,,6.416368,,
247,6.602897,,6.573425,,3.278343,,7.245119,,6.412151,,
248,6.626086,,6.557966,,3.287039,,7.250685,,6.407935,,
249,6.626086,,6.542506,,3.295735,,7.25625,,6.407935,,
250,6.669571,,6.542506,,3.304431,,7.261816,,6.39834,,
251,6.669571,,6.50603,,3.313128,,7.267381,,6.391016,,
252,6.699593,,6.482842,,3.321824,,7.272947,,6.383694,,
253,6.712843,,6.459654,,3.330519,,7.278512,,6.376371,,
254,6.726094,,6.436466,,3.330519,,7.284078,,6.369048,,
255,6.739345,,6.436466,,3.349652,,7.289643,,6.361725,,
256,6.739345,,6.390089,,3.360565,,7.295208,,6.354402,,
257,6.769236,,6.366899,,3.371477,,7.300774,,6.347079,,
258,6.786627,,6.366899,,3.38239,,7.300774,,6.339756,,
259,6.804019,,6.320519,,3.393302,,7.309986,,6.332433,,
260,6.821411,,6.29733,,3.404214,,7.313299,,6.32511,,
261,6.821411,,6.274141,,3.415127,,7.316611,,6.317787,,
262,6.851539,,6.250952,,3.426039,,7.319924,,6.317787,,
263,6.860815,,6.227763,,3.436951,,7.323236,,6.305607,,
264,6.860815,,6.227763,,3.447864,,7.326549,,6.300969,,
265,6.88211,,6.180761,,3.447864,,7.329862,,6.296331,,
266,6.900661,,6.155463,,3.469301,,7.333175,,6.291694,,
267,6.919211,,6.130166,,3.479607,,7.333175,,6.287056,,
268,6.937762,,6.104868,,3.489914,,7.338871,,6.287056,,
269,6.956313,,6.079571,,3.50022,,7.340803,,6.275727,,
270,6.974864,,6.054273,,3.510526,,7.342735,,6.265421,,
271,6.974864,,6.054273,,3.510526,,7.344667,,6.255115,,
272,7.011108,,6.001901,,3.533045,,7.3466,,6.244809,,
273,7.028501,,5.955524,,3.545928,,7.348532,,6.234502,,
274,7.045893,,5.909148,,3.558811,,7.350465,,6.224196,,
275,7.063285,,5.909148,,3.571693,,7.352397,,6.21389,,
276,7.063285,,5.820549,,3.584576,,7.35433,,6.203584,,
277,7.095199,,5.779324,,3.597459,,7.356262,,6.193278,,
278,7.106792,,5.738099,,3.610342,,7.358194,,6.182971,,
279,7.106792,,5.696874,,3.623224,,7.360127,,6.172665,,
280,7.129981,,5.655649,,3.636107,,7.362059,,6.172665,,
281,7.141576,,5.655649,,3.64899,,7.363992,,6.148649,,
282,7.153171,,5.581133,,3.661873,,7.365924,,6.132279,,
283,7.164766,,5.548667,,3.661873,,7.365924,,6.115911,,
284,7.164766,,5.516201,,3.690784,,7.367974,,6.099542,,
285,7.18597,,5.483736,,3.707016,,7.367974,,6.083172,,
286,7.194402,,5.45127,,3.723249,,7.367974,,6.066803,,
287,7.202835,,5.45127,,3.739481,,7.367974,,6.050434,,
288,7.211267,,5.388426,,3.755714,,7.367974,,6.034065,,
289,7.219698,,5.361926,,3.771946,,7.367974,,6.017696,,
290,7.22813,,5.335424,,3.788179,,7.367974,,6.001327,,
291,7.22813,,5.308923,,3.804411,,7.367974,,6.001327,,
292,7.241484,,5.308923,,3.820644,,7.367974,,5.966822,,
293,7.241484,,5.256837,,3.836876,,7.367974,,5.946209,,
294,7.241484,,5.231539,,3.853109,,7.367974,,5.925597,,
295,7.241484,,5.206242,,3.869341,,7.367974,,5.904984,,
296,7.245555,,5.180944,,3.869341,,7.367974,,5.884372,,
297,7.253988,,5.155647,,3.903724,,7.367974,,5.884372,,
298,7.262421,,5.13035,,3.922275,,7.367974,,5.843929,,
299,7.270854,,5.13035,,3.940826,,7.367974,,5.824832,,
300,7.279286,,5.078365,,3.959377,,7.367974,,5.805736,,
301,7.287719,,5.050539,,3.977928,,7.367974,,5.786639,,
302,7.287719,,5.022712,,3.977928,,7.367974,,5.767542,,
303,7.303556,,4.994885,,4.015031,,7.367974,,5.748446,,
304,7.308194,,4.967058,,4.033582,,7.367974,,5.729349,,
305,7.312832,,4.939231,,4.052134,,7.367974,,5.710252,,
306,7.317471,,4.939231,,4.070684,,7.367974,,5.691156,,
307,7.322109,,4.87667,,4.089236,,7.365781,,5.672059,,
308,7.326746,,4.87667,,4.107787,,7.363573,,5.672059,,
309,7.326746,,4.807965,,4.126338,,7.361364,,5.635214,,
310,7.340998,,4.775499,,4.14489,,7.359156,,5.619755,,
311,7.340998,,4.743033,,4.163441,,7.356947,,5.604296,,
312,7.36344,,4.710567,,4.181993,,7.354739,,5.588836,,
313,7.367007,,4.678102,,4.200544,,7.35253,,5.573377,,
314,7.370574,,4.645636,,4.219095,,7.350322,,5.557918,,
315,7.374142,,4.645636,,4.219095,,7.348113,,5.542459,,
316,7.377709,,4.581965,,4.256057,,7.345905,,5.526999,,
317,7.381276,,4.551046,,4.273725,,7.343696,,5.51154,,
318,7.384844,,4.520128,,4.291393,,7.341488,,5.51154,,
319,7.388411,,4.489209,,4.309061,,7.341488,,5.480621,,
320,7.388411,,4.458291,,4.326729,,7.336618,,5.465162,,
321,7.397579,,4.427372,,4.344397,,7.332401,,5.449702,,
322,7.404715,,4.396453,,4.362064,,7.328185,,5.434243,,
323,7.41185,,4.396453,,4.379733,,7.323969,,5.418783,,
324,7.418985,,4.338802,,4.3974,,7.319753,,5.418783,,
325,7.426121,,4.312301,,4.415068,,7.315536,,5.388479,,
326,7.433257,,4.285799,,4.432736,,7.31132,,5.373986,,
327,7.440392,,4.285799,,4.450404,,7.307104,,5.359493,,
328,7.440392,,4.231716,,4.468072,,7.302887,,5.344999,,
329,7.454764,,4.202202,,4.468072,,7.298671,,5.330506,,
330,7.464039,,4.172688,,4.503754,,7.294455,,5.316013,,
331,7.473313,,4.143174,,4.522305,,7.290239,,5.301519,,
332,7.473313,,4.11366,,4.540856,,7.286023,,5.287026,,
333,7.488297,,4.084146,,4.559407,,7.281806,,5.272532,,
334,7.492935,,4.084146,,4.577958,,7.281806,,5.272532,,
335,7.497574,,4.024912,,4.596509,,7.273374,,5.243729,,
336,7.502212,,3.993995,,4.596509,,7.269158,,5.230478,,
337,7.506851,,3.963078,,4.63841,,7.264942,,5.217227,,
338,7.506851,,3.932161,,4.662703,,7.260725,,5.203976,,
339,7.517117,,3.901244,,4.686996,,7.256509,,5.203976,,
340,7.526392,,3.901244,,4.71129,,7.252293,,5.178398,,
341,7.535667,,3.84213,,4.735583,,7.252293,,5.166803,,
342,7.544942,,3.822253,,4.759877,,7.245161,,5.155209,,
343,7.554217,,3.802375,,4.78417,,7.243144,,5.143614,,
344,7.563492,,3.782497,,4.808464,,7.241127,,5.13202,,
345,7.563492,,3.782497,,4.832757,,7.239111,,5.120425,,
346,7.5803,,3.746428,,4.85705,,7.237095,,5.108831,,
347,7.586926,,3.732159,,4.881344,,7.235078,,5.097237,,
348,7.593553,,3.717889,,4.905637,,7.233062,,5.085642,,
349,7.593553,,3.703619,,4.905637,,7.231046,,5.085642,,
350,7.607082,,3.689349,,4.954525,,7.229029,,5.062651,,
351,7.617785,,3.675079,,4.983235,,7.227013,,5.053955,,
352,7.628487,,3.66081,,5.011946,,7.224996,,5.045259,,
353,7.639189,,3.66081,,5.040656,,7.22298,,5.036563,,
354,7.649891,,3.631921,,5.069366,,7.220963,,5.027867,,
355,7.660594,,3.615055,,5.098077,,7.218947,,5.019171,,
356,7.671296,,3.59819,,5.126787,,7.218947,,5.010475,,
357,7.681998,,3.581325,,5.155498,,7.214759,,5.001779,,
358,7.681998,,3.56446,,5.184208,,7.21244,,4.993083,,
359,7.711364,,3.547595,,5.212919,,7.210122,,4.984387,,
360,7.736661,,3.53073,,5.241629,,7.207803,,4.984387,,
361,7.761958,,3.53073,,5.270339,,7.205484,,4.96487,,
362,7.787255,,3.495443,,5.29905,,7.203165,,4.952503,,
